Warning, this file was generated with a script to convert MCNP output to SCALE s
       238 number of neutron groups
        67   number of sensitivity profiles          67 are region integrated
  0.999910 +/-   0.000060  k-eff from the forward case
energy boundaries:
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
o-16         total             8016      1
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
  1.471018E-06  1.515688E-08  3.468682E-06 -9.988322E-07  3.461091E-11
 -1.977400E-12 -1.167800E-11 -1.364100E-11 -2.238200E-11 -5.756600E-11
 -6.853900E-10 -1.570700E-09 -4.157100E-09 -1.197000E-08 -8.816900E-09
 -6.302500E-08 -1.942500E-08 -2.956500E-09 -3.696500E-08 -4.583700E-08
 -1.592600E-08 -9.258600E-09 -1.475900E-08 -2.419600E-08 -1.128500E-08
 -2.656200E-08 -5.071400E-08  7.231600E-07 -7.802700E-09 -8.737900E-09
 -4.597700E-09 -1.348700E-08 -2.508100E-08 -2.743500E-08 -3.843500E-09
 -3.330100E-08 -1.446300E-08 -1.389300E-08 -3.643500E-08  9.655100E-07
 -6.668000E-08 -6.468900E-08 -4.067400E-08 -7.318800E-08 -5.145600E-08
  7.811800E-07 -5.012600E-08 -2.144600E-08 -2.805700E-08 -1.354600E-08
 -2.779600E-09 -6.408300E-09 -1.673600E-09 -1.086700E-08 -5.868900E-09
 -1.448500E-09 -3.667800E-09 -9.398500E-09 -2.425800E-09 -3.509500E-09
 -1.250800E-09 -1.024600E-09 -2.606800E-10 -3.983800E-10 -4.131300E-10
 -2.114900E-11 -7.374600E-11 -3.062700E-11 -2.115300E-11 -4.520600E-12
 -2.746600E-11 -1.560900E-11 -1.417500E-11 -5.005300E-11 -3.937500E-12
 -2.783300E-12  0.000000E+00 -7.622700E-13 -3.647600E-12  0.000000E+00
 -7.030100E-12 -3.756500E-13  0.000000E+00  0.000000E+00 -2.163800E-12
 -2.709600E-12  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
 -1.191581E-14 -4.257799E-14 -4.052741E-14 -4.812130E-14 -1.532983E-13
 -4.934808E-13 -7.193806E-13 -1.035118E-12 -1.603980E-12 -1.842732E-12
 -6.239475E-12 -2.175600E-12 -7.893855E-13 -3.585605E-12 -4.767048E-12
 -2.962236E-12 -2.296133E-12 -4.280110E-12 -5.274728E-12 -2.460130E-12
 -4.435854E-12 -8.012812E-12  7.760230E-09 -2.504667E-12 -2.665060E-12
 -1.701149E-12 -2.940166E-12 -4.339013E-12 -3.868335E-12 -1.445156E-12
 -4.928548E-12 -2.907063E-12 -3.389892E-12 -5.246640E-12  9.925443E-09
 -1.366940E-11 -1.507254E-11 -1.037187E-11 -8.709372E-12 -7.409664E-12
  8.425807E-09 -7.418648E-12 -4.289200E-12 -6.004198E-12 -3.359408E-12
 -1.470408E-12 -2.685078E-12 -1.104576E-12 -3.227499E-12 -2.347560E-12
 -9.704950E-13 -2.541785E-12 -3.242482E-12 -1.676228E-12 -2.000415E-12
 -1.001891E-12 -8.780822E-13 -3.341918E-13 -5.151053E-13 -8.853376E-13
 -6.900919E-14 -1.948369E-13 -8.762385E-14 -1.180549E-13 -3.108365E-14
 -1.028876E-13 -6.855473E-14 -8.485155E-14 -3.567277E-13 -2.292413E-14
 -1.487674E-14  0.000000E+00 -5.462427E-15 -1.623912E-14  0.000000E+00
 -6.072600E-14 -3.735464E-15  0.000000E+00  0.000000E+00 -2.151683E-14
 -1.776414E-14  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
u-234        capture          92234    101
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
 -3.881421E-04  7.033689E-09  3.881421E-04  0.000000E+00  7.033689E-09
 -3.670900E-11 -1.052900E-10 -2.458600E-10 -3.303900E-10 -9.051900E-10
 -1.465700E-08 -5.551000E-08 -2.481000E-07 -1.107200E-06 -9.833700E-07
 -7.114300E-06 -6.609600E-06 -2.153200E-06 -1.192200E-05 -1.248300E-05
 -4.512200E-06 -2.162900E-06 -2.047900E-06 -3.773900E-06 -3.109100E-06
 -7.240900E-06 -8.412900E-06 -1.022100E-05 -2.591000E-06 -3.475100E-06
 -1.996800E-06 -6.275900E-06 -1.204700E-05 -1.344600E-05 -1.802100E-06
 -1.504000E-05 -6.102200E-06 -5.449600E-06 -1.265400E-05 -7.828500E-06
 -8.369600E-06 -5.944700E-06 -6.203200E-06 -2.341900E-05 -2.203800E-05
 -3.022100E-05 -2.571700E-05 -1.235600E-05 -1.704700E-05 -9.814500E-06
 -2.024200E-06 -4.746900E-06 -1.320700E-06 -9.031300E-06 -5.288400E-06
 -1.353500E-06 -3.393300E-06 -1.024000E-05 -3.317400E-06 -5.193200E-06
 -2.353900E-06 -2.145000E-06 -6.257200E-07 -9.884200E-07 -9.029300E-07
 -5.618100E-08 -2.647900E-07 -1.290200E-07 -1.262100E-07 -7.952700E-09
 -1.056100E-07 -1.085200E-07 -1.871500E-08 -4.773000E-08 -1.146500E-07
 -2.587600E-08 -6.574500E-09 -6.554300E-08 -1.003400E-07 -5.366400E-11
 -5.006400E-09 -6.866700E-11 -1.107200E-12 -8.983500E-12 -1.182100E-08
 -4.564600E-09  0.000000E+00 -3.734800E-11  0.000000E+00 -3.732400E-11
 -4.047700E-11 -1.083400E-13  0.000000E+00 -4.836300E-10 -2.136400E-10
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -4.513700E-12
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.062600E-09
  0.000000E+00 -2.406900E-12  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -4.933500E-11  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -9.657000E-12  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -3.454700E-09
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
 -1.531867E-13 -2.850200E-13 -5.445799E-13 -6.277410E-13 -9.730792E-13
 -5.261863E-12 -1.032486E-11 -2.555430E-11 -7.971840E-11 -9.145341E-11
 -3.343721E-10 -3.503088E-10 -2.024008E-10 -5.126460E-10 -6.241500E-10
 -3.880492E-10 -2.530593E-10 -2.396043E-10 -3.245554E-10 -2.704917E-10
 -5.792720E-10 -5.889030E-10 -8.074590E-10 -3.627400E-10 -4.621883E-10
 -3.234816E-10 -5.773828E-10 -8.914780E-10 -9.143280E-10 -2.991486E-10
 -1.112960E-09 -5.980156E-10 -6.376032E-10 -9.490500E-10 -8.846205E-10
 -8.118512E-10 -6.063594E-10 -8.126192E-10 -1.451978E-09 -1.498584E-09
 -1.692376E-09 -1.774473E-09 -1.482720E-09 -1.824029E-09 -1.354401E-09
 -5.627276E-10 -1.006343E-09 -4.041342E-10 -1.354695E-09 -1.279793E-09
 -5.007950E-10 -9.806637E-10 -2.129920E-09 -1.131233E-09 -1.412550E-09
 -1.184012E-09 -1.121835E-09 -5.500079E-10 -8.016086E-10 -7.665876E-10
 -1.983189E-10 -5.224307E-10 -3.104221E-10 -6.204484E-10 -3.063380E-11
 -3.196815E-10 -3.327223E-10 -7.036840E-11 -1.400398E-10 -1.038500E-09
 -1.369099E-10 -6.526506E-11 -6.423214E-10 -6.272253E-10 -5.336348E-13
 -4.277969E-11 -3.499270E-13 -1.101000E-14 -8.933192E-14 -1.175480E-10
 -3.693218E-11  0.000000E+00 -3.713885E-13  0.000000E+00 -3.711499E-13
 -4.025033E-13 -1.077333E-15  0.000000E+00 -4.809217E-12 -2.124436E-12
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -4.488423E-14
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -2.051049E-11
  0.000000E+00 -2.393421E-14  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -4.905872E-13  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00 -9.602921E-14  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00 -3.435354E-11
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
u-234        chi              92234   1018
      0      0                                                  
  0.000000E+00  0.000000E+00      0      0
  2.234528E-09  1.476987E-07  3.854303E-04 -1.927140E-04  1.031695E-07
  8.869000E-08  1.090300E-07  1.403800E-07  3.808200E-07  4.804500E-07
  8.165800E-06  2.022900E-05  4.529100E-05  1.149200E-05  3.065500E-06
  1.718000E-05  2.994400E-06  6.136000E-06  1.127200E-05 -4.388800E-06
 -6.643500E-06 -8.044700E-07 -4.729600E-06 -1.012500E-05 -4.475300E-06
 -7.502900E-06 -1.247100E-05 -1.622600E-05 -3.180000E-06 -7.537400E-06
 -3.732200E-06 -8.873400E-06 -1.782600E-05 -1.703200E-05 -7.044900E-07
 -2.143000E-05 -7.208100E-06 -7.613600E-06 -1.045700E-05 -3.879200E-06
 -3.979500E-06 -1.786200E-06 -2.580700E-06 -7.444500E-06  1.380400E-06
  8.846800E-06  1.133800E-05  7.692600E-06  6.621500E-06  4.537700E-06
  3.786000E-07  1.170300E-06  8.034600E-07  5.196400E-06  2.370200E-06
  9.660500E-07  2.038400E-06  4.490000E-06  1.210500E-06  2.452100E-06
  1.392200E-06  1.090000E-06  2.475600E-08  5.213000E-07  5.758200E-07
  3.488100E-08 -7.087200E-10 -1.032000E-08  7.535800E-08  5.619600E-08
 -2.041800E-08  1.051800E-07  2.596600E-08 -1.779500E-08  1.559900E-07
 -1.242200E-08  8.480100E-09  1.878100E-08 -1.475000E-08  1.321100E-08
 -6.753000E-09  3.323800E-08  0.000000E+00  4.564800E-11  1.049100E-08
  5.003100E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.628200E-09
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.628300E-09
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  4.779504E-10  7.768388E-10  7.684401E-10  1.153885E-09  1.434143E-09
  7.822836E-09  1.078206E-08  2.087915E-08  3.018948E-08  2.195205E-08
  4.928942E-08  4.025671E-08  2.378927E-08  5.008150E-08 -4.099139E-08
 -2.638134E-08 -1.791394E-08 -1.629820E-08 -2.121188E-08 -1.733284E-08
 -2.763318E-08 -2.340807E-08 -2.786004E-08 -1.223982E-08 -1.386882E-08
 -9.886598E-09 -1.887372E-08 -2.201511E-08 -2.248224E-08 -8.098113E-09
 -2.678750E-08 -1.562716E-08 -1.324005E-08 -1.993104E-08 -1.541982E-08
 -1.749388E-08 -1.122805E-08 -1.302995E-08 -2.479763E-08  2.179790E-08
  2.184275E-08  1.858298E-08  1.216969E-08  1.172668E-08  9.293210E-09
  3.817045E-09  6.103114E-09  3.244371E-09  7.711458E-09  7.757665E-09
  3.234335E-09  4.908467E-09  8.337930E-09  4.553901E-09  5.188644E-09
  3.128273E-09  3.205690E-09  1.902622E-09  1.852179E-09  1.741280E-09
  4.545692E-10 -8.847072E-10 -6.861046E-10  5.652604E-10  3.610031E-10
 -5.814230E-10  4.517481E-10  2.543110E-10 -7.148963E-10  6.966513E-10
 -3.206988E-10  8.432611E-11  4.493542E-10 -3.562567E-10  1.313702E-10
 -1.154695E-10  3.305187E-10  0.000000E+00  4.539237E-13  1.043225E-10
  3.598730E-10  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.602282E-11
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.619182E-11
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
